T_max,T_min,t_p,t_start,t_ramp,setback,const_temp,sim_id,file_name
29.5,24,-1.5,4.48333333333333,0.25,True,-1,1873,./2004/main_1873.idf
-1,-1,-1,-1,-1,False,25,1874,./2004/main_1874.idf
29.5,23.5,-1.25,4.73333333333333,0.25,True,-1,1875,./2004/main_1875.idf
29.5,24,-1.25,4.73333333333333,0.25,True,-1,1876,./2004/main_1876.idf
29.5,24,0,5.98333333333333,0.5,True,-1,1877,./2004/main_1877.idf
29.5,23.5,-0.75,5.23333333333333,0.5,True,-1,1878,./2004/main_1878.idf
29,24,-0.75,5.23333333333333,1,True,-1,1879,./2004/main_1879.idf
29,23.5,-0.75,5.23333333333333,0.25,True,-1,1880,./2004/main_1880.idf
29.5,24,-2.5,3.48333333333333,0.25,True,-1,1881,./2004/main_1881.idf
29.5,24,0,5.98333333333333,0,True,-1,1882,./2004/main_1882.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1883,./2004/main_1883.idf
-1,-1,-1,-1,-1,False,22.5,1884,./2004/main_1884.idf
29.5,24,-0.75,5.23333333333333,0.5,True,-1,1885,./2004/main_1885.idf
29.5,24,-1.75,4.23333333333333,0.5,True,-1,1886,./2004/main_1886.idf
-1,-1,-1,-1,-1,False,25,1887,./2004/main_1887.idf
29.5,24,-2,3.98333333333333,0.5,True,-1,1888,./2004/main_1888.idf
29.5,24,-1,4.98333333333333,1,True,-1,1889,./2004/main_1889.idf
29.5,24,-5,0.983333333333333,1.5,True,-1,1890,./2004/main_1890.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,1891,./2004/main_1891.idf
-1,-1,-1,-1,-1,False,25.5,1892,./2004/main_1892.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1893,./2004/main_1893.idf
29,23.5,0,5.98333333333333,0.25,True,-1,1894,./2004/main_1894.idf
30,24,-1,4.98333333333333,0,True,-1,1895,./2004/main_1895.idf
-1,-1,-1,-1,-1,False,26,1896,./2004/main_1896.idf
30,23.5,-1.25,4.73333333333333,0.25,True,-1,1897,./2004/main_1897.idf
-1,-1,-1,-1,-1,False,24.5,1898,./2004/main_1898.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1899,./2004/main_1899.idf
29.5,24,0,5.98333333333333,0,True,-1,1900,./2004/main_1900.idf
29.5,24,-1,4.98333333333333,0.75,True,-1,1901,./2004/main_1901.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,1902,./2004/main_1902.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1903,./2004/main_1903.idf
29.5,24,0,5.98333333333333,0.5,True,-1,1904,./2004/main_1904.idf
29,23.5,-1.25,4.73333333333333,0.25,True,-1,1905,./2004/main_1905.idf
29.5,24,-0.75,5.23333333333333,0.5,True,-1,1906,./2004/main_1906.idf
-1,-1,-1,-1,-1,False,24.5,1907,./2004/main_1907.idf
-1,-1,-1,-1,-1,False,23.5,1908,./2004/main_1908.idf
-1,-1,-1,-1,-1,False,26,1909,./2004/main_1909.idf
-1,-1,-1,-1,-1,False,24.5,1910,./2004/main_1910.idf
-1,-1,-1,-1,-1,False,22,1911,./2004/main_1911.idf
29.5,24,-4.25,1.73333333333333,0,True,-1,1912,./2004/main_1912.idf
29.5,24,-1,4.98333333333333,0,True,-1,1913,./2004/main_1913.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,1914,./2004/main_1914.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1915,./2004/main_1915.idf
-1,-1,-1,-1,-1,False,23.5,1916,./2004/main_1916.idf
29,24,0,5.98333333333333,0.5,True,-1,1917,./2004/main_1917.idf
29.5,24,-1,4.98333333333333,0,True,-1,1918,./2004/main_1918.idf
29.5,24,-1.25,4.73333333333333,1,True,-1,1919,./2004/main_1919.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1920,./2004/main_1920.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1921,./2004/main_1921.idf
29.5,23.5,0,5.98333333333333,0,True,-1,1922,./2004/main_1922.idf
29.5,24,-0.75,5.23333333333333,1.25,True,-1,1923,./2004/main_1923.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1924,./2004/main_1924.idf
29,24,-1.75,4.23333333333333,0.25,True,-1,1925,./2004/main_1925.idf
29.5,24,0,5.98333333333333,0.5,True,-1,1926,./2004/main_1926.idf
29.5,23.5,-0.25,5.73333333333333,0,True,-1,1927,./2004/main_1927.idf
29,23.5,-2.25,3.73333333333333,0,True,-1,1928,./2004/main_1928.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,1929,./2004/main_1929.idf
29.5,24,-1,4.98333333333333,0,True,-1,1930,./2004/main_1930.idf
-1,-1,-1,-1,-1,False,25,1931,./2004/main_1931.idf
-1,-1,-1,-1,-1,False,24,1932,./2004/main_1932.idf
30,24,0,5.98333333333333,0.25,True,-1,1933,./2004/main_1933.idf
29.5,24,0,5.98333333333333,0,True,-1,1934,./2004/main_1934.idf
29,24,0,5.98333333333333,0.25,True,-1,1935,./2004/main_1935.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1936,./2004/main_1936.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1937,./2004/main_1937.idf
29,24,-0.5,5.48333333333333,0.5,True,-1,1938,./2004/main_1938.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1939,./2004/main_1939.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,1940,./2004/main_1940.idf
29.5,23.5,0,5.98333333333333,0,True,-1,1941,./2004/main_1941.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1942,./2004/main_1942.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1943,./2004/main_1943.idf
-1,-1,-1,-1,-1,False,24.5,1944,./2004/main_1944.idf
-1,-1,-1,-1,-1,False,24.5,1945,./2004/main_1945.idf
29,24,-2.25,3.73333333333333,0.25,True,-1,1946,./2004/main_1946.idf
29.5,24,-5,0.983333333333333,0.25,True,-1,1947,./2004/main_1947.idf
29.5,24,0,5.98333333333333,0,True,-1,1948,./2004/main_1948.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,1949,./2004/main_1949.idf
-1,-1,-1,-1,-1,False,26,1950,./2004/main_1950.idf
29.5,23.5,0,5.98333333333333,0,True,-1,1951,./2004/main_1951.idf
29.5,23.5,-1.75,4.23333333333333,0.25,True,-1,1952,./2004/main_1952.idf
-1,-1,-1,-1,-1,False,25,1953,./2004/main_1953.idf
-1,-1,-1,-1,-1,False,24,1954,./2004/main_1954.idf
29.5,23.5,-0.25,5.73333333333333,1,True,-1,1955,./2004/main_1955.idf
-1,-1,-1,-1,-1,False,25,1956,./2004/main_1956.idf
29.5,24,-1.25,4.73333333333333,0.25,True,-1,1957,./2004/main_1957.idf
-1,-1,-1,-1,-1,False,24,1958,./2004/main_1958.idf
29.5,23.5,0,5.98333333333333,0.5,True,-1,1959,./2004/main_1959.idf
29.5,23.5,-0.5,5.48333333333333,1.5,True,-1,1960,./2004/main_1960.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1961,./2004/main_1961.idf
30,24,-1,4.98333333333333,1.25,True,-1,1962,./2004/main_1962.idf
29.5,24,-1,4.98333333333333,0,True,-1,1963,./2004/main_1963.idf
-1,-1,-1,-1,-1,False,21.5,1964,./2004/main_1964.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1965,./2004/main_1965.idf
29,24,-2.75,3.23333333333333,0,True,-1,1966,./2004/main_1966.idf
29.5,24,-2,3.98333333333333,0.25,True,-1,1967,./2004/main_1967.idf
29.5,24,-2.5,3.48333333333333,0,True,-1,1968,./2004/main_1968.idf
-1,-1,-1,-1,-1,False,23.5,1969,./2004/main_1969.idf
29.5,23.5,0,5.98333333333333,0,True,-1,1970,./2004/main_1970.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,1971,./2004/main_1971.idf
29,24,-1.75,4.23333333333333,0.5,True,-1,1972,./2004/main_1972.idf
29.5,23.5,-2.25,3.73333333333333,0.75,True,-1,1973,./2004/main_1973.idf
-1,-1,-1,-1,-1,False,23,1974,./2004/main_1974.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1975,./2004/main_1975.idf
29.5,23.5,0,5.98333333333333,0,True,-1,1976,./2004/main_1976.idf
-1,-1,-1,-1,-1,False,24.5,1977,./2004/main_1977.idf
29.5,24,0,5.98333333333333,0,True,-1,1978,./2004/main_1978.idf
-1,-1,-1,-1,-1,False,24.5,1979,./2004/main_1979.idf
-1,-1,-1,-1,-1,False,25.5,1980,./2004/main_1980.idf
29,24,-1.25,4.73333333333333,0,True,-1,1981,./2004/main_1981.idf
30,24,-2,3.98333333333333,0.25,True,-1,1982,./2004/main_1982.idf
29.5,23.5,-1.75,4.23333333333333,0,True,-1,1983,./2004/main_1983.idf
30,23.5,0,5.98333333333333,0,True,-1,1984,./2004/main_1984.idf
29.5,24,-2,3.98333333333333,0,True,-1,1985,./2004/main_1985.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1986,./2004/main_1986.idf
29,24,-1.25,4.73333333333333,0,True,-1,1987,./2004/main_1987.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1988,./2004/main_1988.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1989,./2004/main_1989.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1990,./2004/main_1990.idf
-1,-1,-1,-1,-1,False,26.5,1991,./2004/main_1991.idf
29.5,23.5,-4.25,1.73333333333333,0,True,-1,1992,./2004/main_1992.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,1993,./2004/main_1993.idf
-1,-1,-1,-1,-1,False,23,1994,./2004/main_1994.idf
29,24,-0.5,5.48333333333333,0,True,-1,1995,./2004/main_1995.idf
-1,-1,-1,-1,-1,False,23,1996,./2004/main_1996.idf
29.5,24,-2.25,3.73333333333333,0.5,True,-1,1997,./2004/main_1997.idf
30,24,-0.75,5.23333333333333,0,True,-1,1998,./2004/main_1998.idf
29.5,24,-1.25,4.73333333333333,1,True,-1,1999,./2004/main_1999.idf
-1,-1,-1,-1,-1,False,21.5,2000,./2004/main_2000.idf
29.5,24,-1.75,4.23333333333333,0.25,True,-1,2001,./2004/main_2001.idf
-1,-1,-1,-1,-1,False,25.5,2002,./2004/main_2002.idf
29.5,23.5,-2.5,3.48333333333333,0.25,True,-1,2003,./2004/main_2003.idf
30,24,-2.25,3.73333333333333,0,True,-1,2004,./2004/main_2004.idf
29.5,24,0,5.98333333333333,0,True,-1,2005,./2004/main_2005.idf
29.5,24,-3.75,2.23333333333333,2,True,-1,2006,./2004/main_2006.idf
29.5,23.5,-0.75,5.23333333333333,0,True,-1,2007,./2004/main_2007.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,2008,./2004/main_2008.idf
30,23.5,-1,4.98333333333333,0,True,-1,2009,./2004/main_2009.idf
29,24,0,5.98333333333333,0.75,True,-1,2010,./2004/main_2010.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,2011,./2004/main_2011.idf
29.5,23.5,-1.5,4.48333333333333,2.25,True,-1,2012,./2004/main_2012.idf
-1,-1,-1,-1,-1,False,24.5,2013,./2004/main_2013.idf
29.5,23.5,-0.25,5.73333333333333,0.5,True,-1,2014,./2004/main_2014.idf
29,23.5,-0.75,5.23333333333333,0,True,-1,2015,./2004/main_2015.idf
29,23.5,-0.25,5.73333333333333,0.25,True,-1,2016,./2004/main_2016.idf
-1,-1,-1,-1,-1,False,21.5,2017,./2004/main_2017.idf
29,24,-0.5,5.48333333333333,0.25,True,-1,2018,./2004/main_2018.idf
29,24,0,5.98333333333333,2.25,True,-1,2019,./2004/main_2019.idf
29.5,23.5,-1.25,4.73333333333333,0,True,-1,2020,./2004/main_2020.idf
29.5,24,-2.5,3.48333333333333,0,True,-1,2021,./2004/main_2021.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2022,./2004/main_2022.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,2023,./2004/main_2023.idf
-1,-1,-1,-1,-1,False,25.5,2024,./2004/main_2024.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2025,./2004/main_2025.idf
29.5,24,-1,4.98333333333333,0.75,True,-1,2026,./2004/main_2026.idf
-1,-1,-1,-1,-1,False,23.5,2027,./2004/main_2027.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,2028,./2004/main_2028.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,2029,./2004/main_2029.idf
30,23.5,-3,2.98333333333333,0,True,-1,2030,./2004/main_2030.idf
-1,-1,-1,-1,-1,False,24,2031,./2004/main_2031.idf
-1,-1,-1,-1,-1,False,24,2032,./2004/main_2032.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2033,./2004/main_2033.idf
-1,-1,-1,-1,-1,False,23.5,2034,./2004/main_2034.idf
-1,-1,-1,-1,-1,False,22,2035,./2004/main_2035.idf
29.5,23.5,-1,4.98333333333333,0.25,True,-1,2036,./2004/main_2036.idf
-1,-1,-1,-1,-1,False,26.5,2037,./2004/main_2037.idf
29.5,24,-2,3.98333333333333,0,True,-1,2038,./2004/main_2038.idf
29.5,23.5,-1.25,4.73333333333333,2,True,-1,2039,./2004/main_2039.idf
29,24,-3.25,2.73333333333333,0,True,-1,2040,./2004/main_2040.idf
29.5,24,-2.5,3.48333333333333,0.25,True,-1,2041,./2004/main_2041.idf
-1,-1,-1,-1,-1,False,25,2042,./2004/main_2042.idf
29.5,24.5,0,5.98333333333333,0.25,True,-1,2043,./2004/main_2043.idf
29,24,-0.5,5.48333333333333,0.25,True,-1,2044,./2004/main_2044.idf
29.5,24,-1,4.98333333333333,0,True,-1,2045,./2004/main_2045.idf
29.5,24,-1.25,4.73333333333333,0.5,True,-1,2046,./2004/main_2046.idf
29.5,24,-2.25,3.73333333333333,2.5,True,-1,2047,./2004/main_2047.idf
29,24,-1,4.98333333333333,0,True,-1,2048,./2004/main_2048.idf
29.5,23.5,-1,4.98333333333333,0.5,True,-1,2049,./2004/main_2049.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,2050,./2004/main_2050.idf
29.5,24,-2.75,3.23333333333333,0,True,-1,2051,./2004/main_2051.idf
29.5,24,-3.75,2.23333333333333,0.5,True,-1,2052,./2004/main_2052.idf
29.5,24,0,5.98333333333333,0.5,True,-1,2053,./2004/main_2053.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,2054,./2004/main_2054.idf
29,24,-1.5,4.48333333333333,1.5,True,-1,2055,./2004/main_2055.idf
-1,-1,-1,-1,-1,False,21.5,2056,./2004/main_2056.idf
29,24,-4.5,1.48333333333333,0,True,-1,2057,./2004/main_2057.idf
-1,-1,-1,-1,-1,False,25,2058,./2004/main_2058.idf
30,24,-1,4.98333333333333,0.75,True,-1,2059,./2004/main_2059.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,2060,./2004/main_2060.idf
29.5,23.5,-0.75,5.23333333333333,0.5,True,-1,2061,./2004/main_2061.idf
-1,-1,-1,-1,-1,False,24.5,2062,./2004/main_2062.idf
-1,-1,-1,-1,-1,False,24.5,2063,./2004/main_2063.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,2064,./2004/main_2064.idf
29.5,24,-1,4.98333333333333,0.75,True,-1,2065,./2004/main_2065.idf
29.5,24,-1,4.98333333333333,0.5,True,-1,2066,./2004/main_2066.idf
29.5,24,-1,4.98333333333333,0.5,True,-1,2067,./2004/main_2067.idf
29.5,24,-1.25,4.73333333333333,0.5,True,-1,2068,./2004/main_2068.idf
29.5,24,-1.25,4.73333333333333,0.5,True,-1,2069,./2004/main_2069.idf
29.5,24,-0.5,5.48333333333333,1,True,-1,2070,./2004/main_2070.idf
-1,-1,-1,-1,-1,False,24,2071,./2004/main_2071.idf
29.5,23.5,-2.75,3.23333333333333,0.25,True,-1,2072,./2004/main_2072.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2073,./2004/main_2073.idf
29.5,23.5,-0.25,5.73333333333333,0.75,True,-1,2074,./2004/main_2074.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,2075,./2004/main_2075.idf
-1,-1,-1,-1,-1,False,22.5,2076,./2004/main_2076.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,2077,./2004/main_2077.idf
30,24,-0.5,5.48333333333333,0,True,-1,2078,./2004/main_2078.idf
29.5,24,-1.75,4.23333333333333,1,True,-1,2079,./2004/main_2079.idf
-1,-1,-1,-1,-1,False,24,2080,./2004/main_2080.idf
29.5,24,-2.25,3.73333333333333,0.5,True,-1,2081,./2004/main_2081.idf
29.5,24,0,5.98333333333333,0.5,True,-1,2082,./2004/main_2082.idf
29,24,0,5.98333333333333,0,True,-1,2083,./2004/main_2083.idf
-1,-1,-1,-1,-1,False,24,2084,./2004/main_2084.idf
29.5,24,-1,4.98333333333333,0.5,True,-1,2085,./2004/main_2085.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2086,./2004/main_2086.idf
29.5,24,0,5.98333333333333,0,True,-1,2087,./2004/main_2087.idf
30,24,-0.75,5.23333333333333,0,True,-1,2088,./2004/main_2088.idf
-1,-1,-1,-1,-1,False,25,2089,./2004/main_2089.idf
29.5,23.5,0,5.98333333333333,0,True,-1,2090,./2004/main_2090.idf
29.5,23.5,-0.25,5.73333333333333,0,True,-1,2091,./2004/main_2091.idf
29.5,23.5,0,5.98333333333333,0,True,-1,2092,./2004/main_2092.idf
29.5,24,0,5.98333333333333,0,True,-1,2093,./2004/main_2093.idf
-1,-1,-1,-1,-1,False,23,2094,./2004/main_2094.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,2095,./2004/main_2095.idf
30,24,-1.25,4.73333333333333,1,True,-1,2096,./2004/main_2096.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2097,./2004/main_2097.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2098,./2004/main_2098.idf
29,23.5,-3.5,2.48333333333333,0.25,True,-1,2099,./2004/main_2099.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,2100,./2004/main_2100.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2101,./2004/main_2101.idf
29.5,23.5,-2.25,3.73333333333333,0.25,True,-1,2102,./2004/main_2102.idf
29.5,23.5,-1,4.98333333333333,0,True,-1,2103,./2004/main_2103.idf
29,24,-0.5,5.48333333333333,0,True,-1,2104,./2004/main_2104.idf
-1,-1,-1,-1,-1,False,23,2105,./2004/main_2105.idf
29,24,-0.75,5.23333333333333,0,True,-1,2106,./2004/main_2106.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,2107,./2004/main_2107.idf
-1,-1,-1,-1,-1,False,22.5,2108,./2004/main_2108.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2109,./2004/main_2109.idf
30,23.5,-2,3.98333333333333,0.25,True,-1,2110,./2004/main_2110.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,2111,./2004/main_2111.idf
30,23.5,-2,3.98333333333333,1,True,-1,2112,./2004/main_2112.idf
29.5,24,-2,3.98333333333333,1.25,True,-1,2113,./2004/main_2113.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,2114,./2004/main_2114.idf
29.5,24,-1.75,4.23333333333333,0.25,True,-1,2115,./2004/main_2115.idf
29,23.5,-0.5,5.48333333333333,0,True,-1,2116,./2004/main_2116.idf
-1,-1,-1,-1,-1,False,23.5,2117,./2004/main_2117.idf
-1,-1,-1,-1,-1,False,23.5,2118,./2004/main_2118.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,2119,./2004/main_2119.idf
29.5,24,0,5.98333333333333,0,True,-1,2120,./2004/main_2120.idf
-1,-1,-1,-1,-1,False,25,2121,./2004/main_2121.idf
-1,-1,-1,-1,-1,False,23.5,2122,./2004/main_2122.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,2123,./2004/main_2123.idf
29.5,24,-1.25,4.73333333333333,0.75,True,-1,2124,./2004/main_2124.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,2125,./2004/main_2125.idf
-1,-1,-1,-1,-1,False,22.5,2126,./2004/main_2126.idf
29.5,24,-1.5,4.48333333333333,1,True,-1,2127,./2004/main_2127.idf
29.5,23.5,-0.75,5.23333333333333,0,True,-1,2128,./2004/main_2128.idf
29.5,23.5,-1.25,4.73333333333333,0.25,True,-1,2129,./2004/main_2129.idf
-1,-1,-1,-1,-1,False,23,2130,./2004/main_2130.idf
29.5,24,-1,4.98333333333333,0,True,-1,2131,./2004/main_2131.idf
29.5,24,-2.5,3.48333333333333,0,True,-1,2132,./2004/main_2132.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,2133,./2004/main_2133.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,2134,./2004/main_2134.idf
29.5,23.5,-0.75,5.23333333333333,0,True,-1,2135,./2004/main_2135.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2136,./2004/main_2136.idf
-1,-1,-1,-1,-1,False,23.5,2137,./2004/main_2137.idf
29,24,-1,4.98333333333333,0,True,-1,2138,./2004/main_2138.idf
29,24,-1.25,4.73333333333333,0,True,-1,2139,./2004/main_2139.idf
-1,-1,-1,-1,-1,False,25,2140,./2004/main_2140.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2141,./2004/main_2141.idf
29.5,24.5,-0.5,5.48333333333333,0,True,-1,2142,./2004/main_2142.idf
29.5,23.5,-0.25,5.73333333333333,0.5,True,-1,2143,./2004/main_2143.idf
29.5,24,0,5.98333333333333,0.5,True,-1,2144,./2004/main_2144.idf
29,23.5,-2.5,3.48333333333333,0.5,True,-1,2145,./2004/main_2145.idf
-1,-1,-1,-1,-1,False,23.5,2146,./2004/main_2146.idf
-1,-1,-1,-1,-1,False,25.5,2147,./2004/main_2147.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2148,./2004/main_2148.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,2149,./2004/main_2149.idf
29.5,24,-1,4.98333333333333,0,True,-1,2150,./2004/main_2150.idf
29.5,24,-2.25,3.73333333333333,0,True,-1,2151,./2004/main_2151.idf
29,24.5,-0.25,5.73333333333333,0,True,-1,2152,./2004/main_2152.idf
29.5,24,-3,2.98333333333333,0,True,-1,2153,./2004/main_2153.idf
-1,-1,-1,-1,-1,False,24,2154,./2004/main_2154.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,2155,./2004/main_2155.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,2156,./2004/main_2156.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,2157,./2004/main_2157.idf
29,24,-0.75,5.23333333333333,0,True,-1,2158,./2004/main_2158.idf
29.5,24,-5,0.983333333333333,0,True,-1,2159,./2004/main_2159.idf
29.5,23.5,-0.75,5.23333333333333,0.25,True,-1,2160,./2004/main_2160.idf
29.5,24,0,5.98333333333333,1,True,-1,2161,./2004/main_2161.idf
-1,-1,-1,-1,-1,False,24.5,2162,./2004/main_2162.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,2163,./2004/main_2163.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,2164,./2004/main_2164.idf
29,24,-0.5,5.48333333333333,0.25,True,-1,2165,./2004/main_2165.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2166,./2004/main_2166.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,2167,./2004/main_2167.idf
-1,-1,-1,-1,-1,False,22.5,2168,./2004/main_2168.idf
-1,-1,-1,-1,-1,False,25,2169,./2004/main_2169.idf
-1,-1,-1,-1,-1,False,22,2170,./2004/main_2170.idf
29.5,23.5,-0.5,5.48333333333333,0.25,True,-1,2171,./2004/main_2171.idf
29.5,24,-5,0.983333333333333,0.75,True,-1,2172,./2004/main_2172.idf
-1,-1,-1,-1,-1,False,25,2173,./2004/main_2173.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,2174,./2004/main_2174.idf
29.5,24,-2,3.98333333333333,0,True,-1,2175,./2004/main_2175.idf
29.5,23.5,-0.75,5.23333333333333,0.5,True,-1,2176,./2004/main_2176.idf
-1,-1,-1,-1,-1,False,23,2177,./2004/main_2177.idf
-1,-1,-1,-1,-1,False,25,2178,./2004/main_2178.idf
-1,-1,-1,-1,-1,False,24.5,2179,./2004/main_2179.idf
29,24,0,5.98333333333333,0.25,True,-1,2180,./2004/main_2180.idf
29,24,-0.25,5.73333333333333,0.25,True,-1,2181,./2004/main_2181.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,2182,./2004/main_2182.idf
29.5,24,-1,4.98333333333333,0,True,-1,2183,./2004/main_2183.idf
-1,-1,-1,-1,-1,False,22.5,2184,./2004/main_2184.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,2185,./2004/main_2185.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2186,./2004/main_2186.idf
-1,-1,-1,-1,-1,False,23,2187,./2004/main_2187.idf
-1,-1,-1,-1,-1,False,24.5,2188,./2004/main_2188.idf
29,23.5,-0.25,5.73333333333333,0,True,-1,2189,./2004/main_2189.idf
29.5,24,-1.25,4.73333333333333,2,True,-1,2190,./2004/main_2190.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,2191,./2004/main_2191.idf
29.5,24,-3,2.98333333333333,0.5,True,-1,2192,./2004/main_2192.idf
29.5,23.5,-3.75,2.23333333333333,1.25,True,-1,2193,./2004/main_2193.idf
29,24,-0.25,5.73333333333333,0,True,-1,2194,./2004/main_2194.idf
29.5,24,0,5.98333333333333,1,True,-1,2195,./2004/main_2195.idf
29.5,24,-1.25,4.73333333333333,0.25,True,-1,2196,./2004/main_2196.idf
29.5,23.5,-0.75,5.23333333333333,0.5,True,-1,2197,./2004/main_2197.idf
29.5,24,-0.25,5.73333333333333,1.5,True,-1,2198,./2004/main_2198.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,2199,./2004/main_2199.idf
30,24,0,5.98333333333333,1.25,True,-1,2200,./2004/main_2200.idf
-1,-1,-1,-1,-1,False,21,2201,./2004/main_2201.idf
29.5,24,-2.5,3.48333333333333,1,True,-1,2202,./2004/main_2202.idf
29.5,23.5,0,5.98333333333333,0,True,-1,2203,./2004/main_2203.idf
29.5,24,-1.75,4.23333333333333,1.25,True,-1,2204,./2004/main_2204.idf
29.5,23.5,-1,4.98333333333333,1,True,-1,2205,./2004/main_2205.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,2206,./2004/main_2206.idf
29.5,23.5,-0.25,5.73333333333333,0,True,-1,2207,./2004/main_2207.idf
29,23.5,0,5.98333333333333,0,True,-1,2208,./2004/main_2208.idf
29.5,24,-1,4.98333333333333,0,True,-1,2209,./2004/main_2209.idf
29.5,24,-0.75,5.23333333333333,0.5,True,-1,2210,./2004/main_2210.idf
29.5,24,-2.5,3.48333333333333,0,True,-1,2211,./2004/main_2211.idf
30,23.5,-2.75,3.23333333333333,0,True,-1,2212,./2004/main_2212.idf
29.5,23.5,-2,3.98333333333333,0.25,True,-1,2213,./2004/main_2213.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,2214,./2004/main_2214.idf
29,24,-0.25,5.73333333333333,0.25,True,-1,2215,./2004/main_2215.idf
29.5,24,-1.5,4.48333333333333,0.25,True,-1,2216,./2004/main_2216.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,2217,./2004/main_2217.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,2218,./2004/main_2218.idf
29,24,-1,4.98333333333333,0,True,-1,2219,./2004/main_2219.idf
-1,-1,-1,-1,-1,False,25,2220,./2004/main_2220.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2221,./2004/main_2221.idf
-1,-1,-1,-1,-1,False,23.5,2222,./2004/main_2222.idf
