T_max,T_min,t_p,t_start,t_ramp,setback,const_temp,sim_id,file_name
21,16,-0.25,5.73333333333333,0,True,-1,1867,./2004/electric_1867.idf
20,15,-2.25,3.73333333333333,0.25,True,-1,1868,./2004/electric_1868.idf
-1,-1,-1,-1,-1,False,22,1869,./2004/electric_1869.idf
-1,-1,-1,-1,-1,False,19.5,1870,./2004/electric_1870.idf
21.5,16.5,-0.25,5.73333333333333,0.25,True,-1,1871,./2004/electric_1871.idf
21.5,15.5,0,5.98333333333333,0,True,-1,1872,./2004/electric_1872.idf
21,16,-1.5,4.48333333333333,0.5,True,-1,1873,./2004/electric_1873.idf
-1,-1,-1,-1,-1,False,22,1874,./2004/electric_1874.idf
21,14.5,-1.25,4.73333333333333,0.25,True,-1,1875,./2004/electric_1875.idf
21.5,15.5,-1.25,4.73333333333333,0.25,True,-1,1876,./2004/electric_1876.idf
21.5,15.5,0,5.98333333333333,0.5,True,-1,1877,./2004/electric_1877.idf
20.5,15,-0.75,5.23333333333333,0.5,True,-1,1878,./2004/electric_1878.idf
20,16,-0.75,5.23333333333333,1.25,True,-1,1879,./2004/electric_1879.idf
20.5,14.5,-0.75,5.23333333333333,0.25,True,-1,1880,./2004/electric_1880.idf
21,16,-2.5,3.48333333333333,0.5,True,-1,1881,./2004/electric_1881.idf
21,16,0,5.98333333333333,0,True,-1,1882,./2004/electric_1882.idf
21,15.5,-0.25,5.73333333333333,0,True,-1,1883,./2004/electric_1883.idf
-1,-1,-1,-1,-1,False,19.5,1884,./2004/electric_1884.idf
21.5,16,-0.75,5.23333333333333,0.5,True,-1,1885,./2004/electric_1885.idf
21,15.5,-1.75,4.23333333333333,0.5,True,-1,1886,./2004/electric_1886.idf
-1,-1,-1,-1,-1,False,22,1887,./2004/electric_1887.idf
21,15.5,-2,3.98333333333333,0.5,True,-1,1888,./2004/electric_1888.idf
21,15.5,-1,4.98333333333333,1,True,-1,1889,./2004/electric_1889.idf
21,15.5,-5,0.983333333333333,1.5,True,-1,1890,./2004/electric_1890.idf
21.5,16,-1,4.98333333333333,0.25,True,-1,1891,./2004/electric_1891.idf
-1,-1,-1,-1,-1,False,22.5,1892,./2004/electric_1892.idf
21,15.5,-0.25,5.73333333333333,0,True,-1,1893,./2004/electric_1893.idf
20,14.5,0,5.98333333333333,0.25,True,-1,1894,./2004/electric_1894.idf
22,16.5,-1,4.98333333333333,0,True,-1,1895,./2004/electric_1895.idf
-1,-1,-1,-1,-1,False,23,1896,./2004/electric_1896.idf
22,14.5,-1.25,4.73333333333333,0.25,True,-1,1897,./2004/electric_1897.idf
-1,-1,-1,-1,-1,False,21.5,1898,./2004/electric_1898.idf
20.5,15.5,-0.25,5.73333333333333,0,True,-1,1899,./2004/electric_1899.idf
20.5,16,0,5.98333333333333,0,True,-1,1900,./2004/electric_1900.idf
21,16,-1,4.98333333333333,0.75,True,-1,1901,./2004/electric_1901.idf
20.5,15.5,-1,4.98333333333333,0.25,True,-1,1902,./2004/electric_1902.idf
21.5,16,-0.25,5.73333333333333,0,True,-1,1903,./2004/electric_1903.idf
21,15.5,0,5.98333333333333,0.5,True,-1,1904,./2004/electric_1904.idf
20,14.5,-1.25,4.73333333333333,0.25,True,-1,1905,./2004/electric_1905.idf
21.5,16,-0.75,5.23333333333333,0.5,True,-1,1906,./2004/electric_1906.idf
-1,-1,-1,-1,-1,False,21.5,1907,./2004/electric_1907.idf
-1,-1,-1,-1,-1,False,20.5,1908,./2004/electric_1908.idf
-1,-1,-1,-1,-1,False,23,1909,./2004/electric_1909.idf
-1,-1,-1,-1,-1,False,21.5,1910,./2004/electric_1910.idf
-1,-1,-1,-1,-1,False,19,1911,./2004/electric_1911.idf
21,15.5,-4.25,1.73333333333333,0,True,-1,1912,./2004/electric_1912.idf
21,15.5,-1,4.98333333333333,0,True,-1,1913,./2004/electric_1913.idf
20.5,15,0,5.98333333333333,0.25,True,-1,1914,./2004/electric_1914.idf
20.5,15,0,5.98333333333333,0.25,True,-1,1915,./2004/electric_1915.idf
-1,-1,-1,-1,-1,False,20.5,1916,./2004/electric_1916.idf
20,15.5,0,5.98333333333333,0.75,True,-1,1917,./2004/electric_1917.idf
21,16,-1,4.98333333333333,0,True,-1,1918,./2004/electric_1918.idf
21,16.5,-1.25,4.73333333333333,1.25,True,-1,1919,./2004/electric_1919.idf
21,15.5,-0.25,5.73333333333333,0,True,-1,1920,./2004/electric_1920.idf
21,15.5,-0.25,5.73333333333333,0.25,True,-1,1921,./2004/electric_1921.idf
21,15,0,5.98333333333333,0,True,-1,1922,./2004/electric_1922.idf
21,16,-0.75,5.23333333333333,1.5,True,-1,1923,./2004/electric_1923.idf
21,16.5,-0.5,5.48333333333333,0,True,-1,1924,./2004/electric_1924.idf
20,16,-1.75,4.23333333333333,0.25,True,-1,1925,./2004/electric_1925.idf
20.5,15.5,0,5.98333333333333,0.5,True,-1,1926,./2004/electric_1926.idf
20.5,15,-0.25,5.73333333333333,0,True,-1,1927,./2004/electric_1927.idf
20,15,-2.25,3.73333333333333,0,True,-1,1928,./2004/electric_1928.idf
21.5,16,-1.75,4.23333333333333,0,True,-1,1929,./2004/electric_1929.idf
21.5,15,-1,4.98333333333333,0,True,-1,1930,./2004/electric_1930.idf
-1,-1,-1,-1,-1,False,22,1931,./2004/electric_1931.idf
-1,-1,-1,-1,-1,False,21,1932,./2004/electric_1932.idf
22,16,0,5.98333333333333,0.25,True,-1,1933,./2004/electric_1933.idf
22,15.5,0,5.98333333333333,0,True,-1,1934,./2004/electric_1934.idf
20.5,15.5,0,5.98333333333333,0.25,True,-1,1935,./2004/electric_1935.idf
21,15.5,0,5.98333333333333,0.25,True,-1,1936,./2004/electric_1936.idf
20.5,15.5,-0.5,5.48333333333333,0,True,-1,1937,./2004/electric_1937.idf
20,15.5,-0.5,5.48333333333333,0.5,True,-1,1938,./2004/electric_1938.idf
21,16,0,5.98333333333333,0.25,True,-1,1939,./2004/electric_1939.idf
21.5,16,-0.25,5.73333333333333,0.75,True,-1,1940,./2004/electric_1940.idf
20.5,15,0,5.98333333333333,0,True,-1,1941,./2004/electric_1941.idf
21,15.5,0,5.98333333333333,0.25,True,-1,1942,./2004/electric_1942.idf
22,16,-0.5,5.48333333333333,0,True,-1,1943,./2004/electric_1943.idf
-1,-1,-1,-1,-1,False,21.5,1944,./2004/electric_1944.idf
-1,-1,-1,-1,-1,False,21.5,1945,./2004/electric_1945.idf
20,16,-2.25,3.73333333333333,0.25,True,-1,1946,./2004/electric_1946.idf
21,15.5,-5,0.983333333333333,0.25,True,-1,1947,./2004/electric_1947.idf
21.5,15.5,0,5.98333333333333,0,True,-1,1948,./2004/electric_1948.idf
21.5,16,-1,4.98333333333333,0.25,True,-1,1949,./2004/electric_1949.idf
-1,-1,-1,-1,-1,False,23,1950,./2004/electric_1950.idf
21,15,0,5.98333333333333,0,True,-1,1951,./2004/electric_1951.idf
21,15,-1.75,4.23333333333333,0.25,True,-1,1952,./2004/electric_1952.idf
-1,-1,-1,-1,-1,False,22,1953,./2004/electric_1953.idf
-1,-1,-1,-1,-1,False,21,1954,./2004/electric_1954.idf
21.5,15,-0.25,5.73333333333333,0.75,True,-1,1955,./2004/electric_1955.idf
-1,-1,-1,-1,-1,False,22,1956,./2004/electric_1956.idf
21,15,-1.25,4.73333333333333,0.25,True,-1,1957,./2004/electric_1957.idf
-1,-1,-1,-1,-1,False,21,1958,./2004/electric_1958.idf
21.5,15,0,5.98333333333333,0.5,True,-1,1959,./2004/electric_1959.idf
21,15,-0.5,5.48333333333333,1.5,True,-1,1960,./2004/electric_1960.idf
21,15.5,-0.25,5.73333333333333,0.25,True,-1,1961,./2004/electric_1961.idf
22,16,-1,4.98333333333333,1,True,-1,1962,./2004/electric_1962.idf
20.5,16,-1,4.98333333333333,0,True,-1,1963,./2004/electric_1963.idf
-1,-1,-1,-1,-1,False,18.5,1964,./2004/electric_1964.idf
21,15.5,0,5.98333333333333,0.25,True,-1,1965,./2004/electric_1965.idf
20.5,16,-2.75,3.23333333333333,0,True,-1,1966,./2004/electric_1966.idf
20.5,16.5,-2,3.98333333333333,0.25,True,-1,1967,./2004/electric_1967.idf
21,15.5,-2.5,3.48333333333333,0,True,-1,1968,./2004/electric_1968.idf
-1,-1,-1,-1,-1,False,20.5,1969,./2004/electric_1969.idf
21,14.5,0,5.98333333333333,0,True,-1,1970,./2004/electric_1970.idf
21,15.5,-1.5,4.48333333333333,0,True,-1,1971,./2004/electric_1971.idf
20.5,16,-1.75,4.23333333333333,0.5,True,-1,1972,./2004/electric_1972.idf
21,15,-2.25,3.73333333333333,0.75,True,-1,1973,./2004/electric_1973.idf
-1,-1,-1,-1,-1,False,20,1974,./2004/electric_1974.idf
20.5,16.5,-0.25,5.73333333333333,0.25,True,-1,1975,./2004/electric_1975.idf
22,15,0,5.98333333333333,0,True,-1,1976,./2004/electric_1976.idf
-1,-1,-1,-1,-1,False,21.5,1977,./2004/electric_1977.idf
20.5,15.5,0,5.98333333333333,0,True,-1,1978,./2004/electric_1978.idf
-1,-1,-1,-1,-1,False,21.5,1979,./2004/electric_1979.idf
-1,-1,-1,-1,-1,False,22.5,1980,./2004/electric_1980.idf
20.5,16,-1.25,4.73333333333333,0,True,-1,1981,./2004/electric_1981.idf
22,16.5,-2,3.98333333333333,0.25,True,-1,1982,./2004/electric_1982.idf
21,15,-1.75,4.23333333333333,0,True,-1,1983,./2004/electric_1983.idf
22,15,0,5.98333333333333,0,True,-1,1984,./2004/electric_1984.idf
20.5,15.5,-2,3.98333333333333,0,True,-1,1985,./2004/electric_1985.idf
22,15.5,0,5.98333333333333,0.25,True,-1,1986,./2004/electric_1986.idf
20.5,15.5,-1.25,4.73333333333333,0,True,-1,1987,./2004/electric_1987.idf
21,15.5,0,5.98333333333333,0.25,True,-1,1988,./2004/electric_1988.idf
21,15.5,0,5.98333333333333,0.25,True,-1,1989,./2004/electric_1989.idf
21.5,16.5,-0.25,5.73333333333333,0,True,-1,1990,./2004/electric_1990.idf
-1,-1,-1,-1,-1,False,23.5,1991,./2004/electric_1991.idf
21,15,-4.25,1.73333333333333,0,True,-1,1992,./2004/electric_1992.idf
20.5,15,-0.75,5.23333333333333,0,True,-1,1993,./2004/electric_1993.idf
-1,-1,-1,-1,-1,False,20,1994,./2004/electric_1994.idf
20,15.5,-0.5,5.48333333333333,0,True,-1,1995,./2004/electric_1995.idf
-1,-1,-1,-1,-1,False,20,1996,./2004/electric_1996.idf
21,15.5,-2.25,3.73333333333333,0.5,True,-1,1997,./2004/electric_1997.idf
22.5,16,-0.75,5.23333333333333,0,True,-1,1998,./2004/electric_1998.idf
21,16,-1.25,4.73333333333333,1,True,-1,1999,./2004/electric_1999.idf
-1,-1,-1,-1,-1,False,18.5,2000,./2004/electric_2000.idf
21.5,15,-1.75,4.23333333333333,0.25,True,-1,2001,./2004/electric_2001.idf
-1,-1,-1,-1,-1,False,22.5,2002,./2004/electric_2002.idf
20.5,15,-2.5,3.48333333333333,0.25,True,-1,2003,./2004/electric_2003.idf
22.5,15.5,-2.25,3.73333333333333,0,True,-1,2004,./2004/electric_2004.idf
21,15.5,0,5.98333333333333,0,True,-1,2005,./2004/electric_2005.idf
20.5,16.5,-3.75,2.23333333333333,2.5,True,-1,2006,./2004/electric_2006.idf
21,14.5,-0.75,5.23333333333333,0,True,-1,2007,./2004/electric_2007.idf
21,15.5,-1.25,4.73333333333333,0,True,-1,2008,./2004/electric_2008.idf
22,15,-1,4.98333333333333,0,True,-1,2009,./2004/electric_2009.idf
20,15.5,0,5.98333333333333,0.75,True,-1,2010,./2004/electric_2010.idf
21,16.5,-0.5,5.48333333333333,0.25,True,-1,2011,./2004/electric_2011.idf
21.5,15,-1.5,4.48333333333333,2,True,-1,2012,./2004/electric_2012.idf
-1,-1,-1,-1,-1,False,21.5,2013,./2004/electric_2013.idf
21.5,15,-0.25,5.73333333333333,0.25,True,-1,2014,./2004/electric_2014.idf
20.5,15,-0.75,5.23333333333333,0,True,-1,2015,./2004/electric_2015.idf
19.5,15,-0.25,5.73333333333333,0.25,True,-1,2016,./2004/electric_2016.idf
-1,-1,-1,-1,-1,False,18.5,2017,./2004/electric_2017.idf
20,15.5,-0.5,5.48333333333333,0.25,True,-1,2018,./2004/electric_2018.idf
20,16.5,0,5.98333333333333,3.25,True,-1,2019,./2004/electric_2019.idf
20.5,14.5,-1.25,4.73333333333333,0,True,-1,2020,./2004/electric_2020.idf
20.5,15.5,-2.5,3.48333333333333,0,True,-1,2021,./2004/electric_2021.idf
21,15.5,-0.5,5.48333333333333,0,True,-1,2022,./2004/electric_2022.idf
21.5,15.5,-1.25,4.73333333333333,0,True,-1,2023,./2004/electric_2023.idf
-1,-1,-1,-1,-1,False,22.5,2024,./2004/electric_2024.idf
20.5,16,-0.25,5.73333333333333,0,True,-1,2025,./2004/electric_2025.idf
21,16,-1,4.98333333333333,0.75,True,-1,2026,./2004/electric_2026.idf
-1,-1,-1,-1,-1,False,20.5,2027,./2004/electric_2027.idf
21.5,16,-0.25,5.73333333333333,0.75,True,-1,2028,./2004/electric_2028.idf
20.5,15.5,-0.5,5.48333333333333,0.5,True,-1,2029,./2004/electric_2029.idf
22,15,-3,2.98333333333333,0,True,-1,2030,./2004/electric_2030.idf
-1,-1,-1,-1,-1,False,21,2031,./2004/electric_2031.idf
-1,-1,-1,-1,-1,False,21,2032,./2004/electric_2032.idf
20.5,16,-0.25,5.73333333333333,0,True,-1,2033,./2004/electric_2033.idf
-1,-1,-1,-1,-1,False,20.5,2034,./2004/electric_2034.idf
-1,-1,-1,-1,-1,False,19,2035,./2004/electric_2035.idf
21,14.5,-1,4.98333333333333,0,True,-1,2036,./2004/electric_2036.idf
-1,-1,-1,-1,-1,False,23.5,2037,./2004/electric_2037.idf
20.5,15,-2,3.98333333333333,0,True,-1,2038,./2004/electric_2038.idf
21,15,-1.25,4.73333333333333,2,True,-1,2039,./2004/electric_2039.idf
20,15.5,-3.25,2.73333333333333,0,True,-1,2040,./2004/electric_2040.idf
21,15,-2.5,3.48333333333333,0.25,True,-1,2041,./2004/electric_2041.idf
-1,-1,-1,-1,-1,False,22,2042,./2004/electric_2042.idf
21,16.5,0,5.98333333333333,0.25,True,-1,2043,./2004/electric_2043.idf
20.5,15,-0.5,5.48333333333333,0.25,True,-1,2044,./2004/electric_2044.idf
21,15.5,-1,4.98333333333333,0,True,-1,2045,./2004/electric_2045.idf
22,15.5,-1.25,4.73333333333333,0.5,True,-1,2046,./2004/electric_2046.idf
21,16.5,-2.25,3.73333333333333,3,True,-1,2047,./2004/electric_2047.idf
20,15.5,-1,4.98333333333333,0,True,-1,2048,./2004/electric_2048.idf
20.5,15,-1,4.98333333333333,0.5,True,-1,2049,./2004/electric_2049.idf
21.5,15.5,-0.25,5.73333333333333,0.5,True,-1,2050,./2004/electric_2050.idf
21,16.5,-2.75,3.23333333333333,0,True,-1,2051,./2004/electric_2051.idf
21,15.5,-3.75,2.23333333333333,0.5,True,-1,2052,./2004/electric_2052.idf
21.5,16,0,5.98333333333333,0.5,True,-1,2053,./2004/electric_2053.idf
21,15.5,-0.5,5.48333333333333,0.5,True,-1,2054,./2004/electric_2054.idf
20,15.5,-1.5,4.48333333333333,1.75,True,-1,2055,./2004/electric_2055.idf
-1,-1,-1,-1,-1,False,18.5,2056,./2004/electric_2056.idf
20,15.5,-4.5,1.48333333333333,0,True,-1,2057,./2004/electric_2057.idf
-1,-1,-1,-1,-1,False,22,2058,./2004/electric_2058.idf
22.5,15.5,-1,4.98333333333333,0.5,True,-1,2059,./2004/electric_2059.idf
21,15.5,-0.5,5.48333333333333,0.5,True,-1,2060,./2004/electric_2060.idf
21.5,15,-0.75,5.23333333333333,0.5,True,-1,2061,./2004/electric_2061.idf
-1,-1,-1,-1,-1,False,21.5,2062,./2004/electric_2062.idf
-1,-1,-1,-1,-1,False,21.5,2063,./2004/electric_2063.idf
21.5,15.5,-1.5,4.48333333333333,0,True,-1,2064,./2004/electric_2064.idf
21,16.5,-1,4.98333333333333,0.75,True,-1,2065,./2004/electric_2065.idf
20.5,16,-1,4.98333333333333,0.5,True,-1,2066,./2004/electric_2066.idf
21.5,15.5,-1,4.98333333333333,0.5,True,-1,2067,./2004/electric_2067.idf
21.5,16,-1.25,4.73333333333333,0.5,True,-1,2068,./2004/electric_2068.idf
22,15,-1.25,4.73333333333333,0.5,True,-1,2069,./2004/electric_2069.idf
21,15.5,-0.5,5.48333333333333,1,True,-1,2070,./2004/electric_2070.idf
-1,-1,-1,-1,-1,False,21,2071,./2004/electric_2071.idf
21.5,15,-2.75,3.23333333333333,0.25,True,-1,2072,./2004/electric_2072.idf
21.5,15.5,-0.25,5.73333333333333,0,True,-1,2073,./2004/electric_2073.idf
20.5,15,-0.25,5.73333333333333,0.75,True,-1,2074,./2004/electric_2074.idf
21.5,16,-1,4.98333333333333,0.25,True,-1,2075,./2004/electric_2075.idf
-1,-1,-1,-1,-1,False,19.5,2076,./2004/electric_2076.idf
21,15.5,-0.25,5.73333333333333,0.5,True,-1,2077,./2004/electric_2077.idf
22,16,-0.5,5.48333333333333,0,True,-1,2078,./2004/electric_2078.idf
20.5,16,-1.75,4.23333333333333,1.25,True,-1,2079,./2004/electric_2079.idf
-1,-1,-1,-1,-1,False,21,2080,./2004/electric_2080.idf
21.5,16,-2.25,3.73333333333333,0.5,True,-1,2081,./2004/electric_2081.idf
21,15.5,0,5.98333333333333,0.5,True,-1,2082,./2004/electric_2082.idf
20,15.5,0,5.98333333333333,0,True,-1,2083,./2004/electric_2083.idf
-1,-1,-1,-1,-1,False,21,2084,./2004/electric_2084.idf
21.5,16.5,-1,4.98333333333333,0.5,True,-1,2085,./2004/electric_2085.idf
21,16,0,5.98333333333333,0.25,True,-1,2086,./2004/electric_2086.idf
21.5,16.5,0,5.98333333333333,0,True,-1,2087,./2004/electric_2087.idf
22,16,-0.75,5.23333333333333,0,True,-1,2088,./2004/electric_2088.idf
-1,-1,-1,-1,-1,False,22,2089,./2004/electric_2089.idf
20.5,15,0,5.98333333333333,0,True,-1,2090,./2004/electric_2090.idf
20.5,15,-0.25,5.73333333333333,0,True,-1,2091,./2004/electric_2091.idf
21,15,0,5.98333333333333,0,True,-1,2092,./2004/electric_2092.idf
21.5,15.5,0,5.98333333333333,0,True,-1,2093,./2004/electric_2093.idf
-1,-1,-1,-1,-1,False,20,2094,./2004/electric_2094.idf
22,16,-0.75,5.23333333333333,0,True,-1,2095,./2004/electric_2095.idf
22,16,-1.25,4.73333333333333,0.75,True,-1,2096,./2004/electric_2096.idf
21,16,-0.5,5.48333333333333,0.25,True,-1,2097,./2004/electric_2097.idf
21,15.5,-0.25,5.73333333333333,0,True,-1,2098,./2004/electric_2098.idf
20.5,15,-3.5,2.48333333333333,0.25,True,-1,2099,./2004/electric_2099.idf
20.5,15.5,-0.25,5.73333333333333,0.25,True,-1,2100,./2004/electric_2100.idf
20.5,16.5,0,5.98333333333333,0.25,True,-1,2101,./2004/electric_2101.idf
21,14.5,-2.25,3.73333333333333,0.25,True,-1,2102,./2004/electric_2102.idf
21,15,-1,4.98333333333333,0,True,-1,2103,./2004/electric_2103.idf
20,16,-0.5,5.48333333333333,0,True,-1,2104,./2004/electric_2104.idf
-1,-1,-1,-1,-1,False,20,2105,./2004/electric_2105.idf
20,16,-0.75,5.23333333333333,0,True,-1,2106,./2004/electric_2106.idf
20.5,15,-0.25,5.73333333333333,0.25,True,-1,2107,./2004/electric_2107.idf
-1,-1,-1,-1,-1,False,19.5,2108,./2004/electric_2108.idf
21.5,15.5,-0.25,5.73333333333333,0,True,-1,2109,./2004/electric_2109.idf
22,15,-2,3.98333333333333,0,True,-1,2110,./2004/electric_2110.idf
21,15.5,-0.25,5.73333333333333,0.5,True,-1,2111,./2004/electric_2111.idf
22,15,-2,3.98333333333333,0.75,True,-1,2112,./2004/electric_2112.idf
21,15,-2,3.98333333333333,1.25,True,-1,2113,./2004/electric_2113.idf
21,15.5,-1.5,4.48333333333333,0,True,-1,2114,./2004/electric_2114.idf
21,16,-1.75,4.23333333333333,0.25,True,-1,2115,./2004/electric_2115.idf
19.5,15,-0.5,5.48333333333333,0,True,-1,2116,./2004/electric_2116.idf
-1,-1,-1,-1,-1,False,20.5,2117,./2004/electric_2117.idf
-1,-1,-1,-1,-1,False,20.5,2118,./2004/electric_2118.idf
21,15.5,-0.25,5.73333333333333,0.5,True,-1,2119,./2004/electric_2119.idf
21,16,0,5.98333333333333,0,True,-1,2120,./2004/electric_2120.idf
-1,-1,-1,-1,-1,False,22,2121,./2004/electric_2121.idf
-1,-1,-1,-1,-1,False,20.5,2122,./2004/electric_2122.idf
21,16,-0.5,5.48333333333333,0.25,True,-1,2123,./2004/electric_2123.idf
21.5,15,-1.25,4.73333333333333,0.75,True,-1,2124,./2004/electric_2124.idf
20.5,15.5,-0.25,5.73333333333333,0.25,True,-1,2125,./2004/electric_2125.idf
-1,-1,-1,-1,-1,False,19.5,2126,./2004/electric_2126.idf
21,15.5,-1.5,4.48333333333333,1,True,-1,2127,./2004/electric_2127.idf
21,15,-0.75,5.23333333333333,0,True,-1,2128,./2004/electric_2128.idf
21,14.5,-1.25,4.73333333333333,0.25,True,-1,2129,./2004/electric_2129.idf
-1,-1,-1,-1,-1,False,20,2130,./2004/electric_2130.idf
21.5,15.5,-1,4.98333333333333,0,True,-1,2131,./2004/electric_2131.idf
21.5,15.5,-2.5,3.48333333333333,0,True,-1,2132,./2004/electric_2132.idf
20.5,15.5,-1,4.98333333333333,0.25,True,-1,2133,./2004/electric_2133.idf
21.5,15.5,-0.75,5.23333333333333,0.25,True,-1,2134,./2004/electric_2134.idf
21,15,-0.75,5.23333333333333,0,True,-1,2135,./2004/electric_2135.idf
21,15,0,5.98333333333333,0.25,True,-1,2136,./2004/electric_2136.idf
-1,-1,-1,-1,-1,False,20.5,2137,./2004/electric_2137.idf
19.5,15.5,-1,4.98333333333333,0,True,-1,2138,./2004/electric_2138.idf
20,16,-1.25,4.73333333333333,0,True,-1,2139,./2004/electric_2139.idf
-1,-1,-1,-1,-1,False,22,2140,./2004/electric_2140.idf
21.5,15.5,-0.5,5.48333333333333,0,True,-1,2141,./2004/electric_2141.idf
20.5,16.5,-0.5,5.48333333333333,0,True,-1,2142,./2004/electric_2142.idf
20.5,15,-0.25,5.73333333333333,0.5,True,-1,2143,./2004/electric_2143.idf
20.5,15.5,0,5.98333333333333,0.5,True,-1,2144,./2004/electric_2144.idf
20,15,-2.5,3.48333333333333,0.5,True,-1,2145,./2004/electric_2145.idf
-1,-1,-1,-1,-1,False,20.5,2146,./2004/electric_2146.idf
-1,-1,-1,-1,-1,False,22.5,2147,./2004/electric_2147.idf
20.5,16,-0.25,5.73333333333333,0,True,-1,2148,./2004/electric_2148.idf
21,15,-0.25,5.73333333333333,0.25,True,-1,2149,./2004/electric_2149.idf
21.5,16,-1,4.98333333333333,0,True,-1,2150,./2004/electric_2150.idf
21.5,15.5,-2.25,3.73333333333333,0,True,-1,2151,./2004/electric_2151.idf
20,16.5,-0.25,5.73333333333333,0,True,-1,2152,./2004/electric_2152.idf
21,15.5,-3,2.98333333333333,0,True,-1,2153,./2004/electric_2153.idf
-1,-1,-1,-1,-1,False,21,2154,./2004/electric_2154.idf
21,15,0,5.98333333333333,0.25,True,-1,2155,./2004/electric_2155.idf
21,15.5,-1.5,4.48333333333333,0,True,-1,2156,./2004/electric_2156.idf
20.5,15.5,-0.5,5.48333333333333,0.5,True,-1,2157,./2004/electric_2157.idf
20,15.5,-0.75,5.23333333333333,0,True,-1,2158,./2004/electric_2158.idf
21.5,16,-5,0.983333333333333,0,True,-1,2159,./2004/electric_2159.idf
21.5,15,-0.75,5.23333333333333,0.25,True,-1,2160,./2004/electric_2160.idf
21,15.5,0,5.98333333333333,1,True,-1,2161,./2004/electric_2161.idf
-1,-1,-1,-1,-1,False,21.5,2162,./2004/electric_2162.idf
21,16,-1.25,4.73333333333333,0,True,-1,2163,./2004/electric_2163.idf
20.5,15.5,-1.25,4.73333333333333,0,True,-1,2164,./2004/electric_2164.idf
20,15.5,-0.5,5.48333333333333,0.25,True,-1,2165,./2004/electric_2165.idf
21,15.5,-0.25,5.73333333333333,0,True,-1,2166,./2004/electric_2166.idf
21,16,-1,4.98333333333333,0.25,True,-1,2167,./2004/electric_2167.idf
-1,-1,-1,-1,-1,False,19.5,2168,./2004/electric_2168.idf
-1,-1,-1,-1,-1,False,22,2169,./2004/electric_2169.idf
-1,-1,-1,-1,-1,False,19,2170,./2004/electric_2170.idf
21,15,-0.5,5.48333333333333,0.25,True,-1,2171,./2004/electric_2171.idf
21.5,15.5,-5,0.983333333333333,0.75,True,-1,2172,./2004/electric_2172.idf
-1,-1,-1,-1,-1,False,22,2173,./2004/electric_2173.idf
21,15.5,-0.75,5.23333333333333,0.25,True,-1,2174,./2004/electric_2174.idf
21,16,-2,3.98333333333333,0,True,-1,2175,./2004/electric_2175.idf
20.5,15,-0.75,5.23333333333333,0.5,True,-1,2176,./2004/electric_2176.idf
-1,-1,-1,-1,-1,False,20,2177,./2004/electric_2177.idf
-1,-1,-1,-1,-1,False,22,2178,./2004/electric_2178.idf
-1,-1,-1,-1,-1,False,21.5,2179,./2004/electric_2179.idf
20.5,15.5,0,5.98333333333333,0.25,True,-1,2180,./2004/electric_2180.idf
20.5,15.5,-0.25,5.73333333333333,0.25,True,-1,2181,./2004/electric_2181.idf
21.5,15.5,-0.5,5.48333333333333,0.75,True,-1,2182,./2004/electric_2182.idf
21,16,-1,4.98333333333333,0,True,-1,2183,./2004/electric_2183.idf
-1,-1,-1,-1,-1,False,19.5,2184,./2004/electric_2184.idf
21,16,-0.25,5.73333333333333,1,True,-1,2185,./2004/electric_2185.idf
21,15.5,-0.5,5.48333333333333,0,True,-1,2186,./2004/electric_2186.idf
-1,-1,-1,-1,-1,False,20,2187,./2004/electric_2187.idf
-1,-1,-1,-1,-1,False,21.5,2188,./2004/electric_2188.idf
20,15,-0.25,5.73333333333333,0,True,-1,2189,./2004/electric_2189.idf
21,16,-1.25,4.73333333333333,2,True,-1,2190,./2004/electric_2190.idf
21,15.5,-1.75,4.23333333333333,0,True,-1,2191,./2004/electric_2191.idf
21,15.5,-3,2.98333333333333,0.5,True,-1,2192,./2004/electric_2192.idf
21,15,-3.75,2.23333333333333,1,True,-1,2193,./2004/electric_2193.idf
20,15.5,-0.25,5.73333333333333,0,True,-1,2194,./2004/electric_2194.idf
21,16,0,5.98333333333333,1,True,-1,2195,./2004/electric_2195.idf
